sku,category,description,unit,unit_price,currency,source,updated_at,tags
MAT-ALAMBRE-DUPLO-10-STR,ELECTRICOS,"Alambre duplo #10, Str.",PL,37.29,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Alambre duplo #10, Str. ELECTRICOS MINIBANNER CON LINK Alambre duplo #10, Str. ELECTRICOS"
MAT-ALAMBRE-VINIL-UF-NO-14-X-2,ELECTRICOS,Alambre Vinil UF No. 14 x 2,PL,26.29,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Alambre Vinil UF No. 14 x 2 ELECTRICOS MINIBANNER CON LINK Alambre Vinil UF No. 14 x 2 ELECTRICOS
MAT-ALAMBRE-VINIL-UF-NO-14-X-3,ELECTRICOS,Alambre Vinil UF No. 14 x 3,PL,28.41,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Alambre Vinil UF No. 14 x 3 ELECTRICOS MINIBANNER CON LINK Alambre Vinil UF No. 14 x 3 ELECTRICOS
MAT-ALAMBRE-VINIL-UF-NO-12-X-2,ELECTRICOS,Alambre Vinil UF No. 12 x 2,PL,30.91,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Alambre Vinil UF No. 12 x 2 ELECTRICOS MINIBANNER CON LINK Alambre Vinil UF No. 12 x 2 ELECTRICOS
MAT-ALAMBRE-VINIL-UF-NO-12-X-3,ELECTRICOS,Alambre Vinil UF No. 12 x 3,PL,39.77,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Alambre Vinil UF No. 12 x 3 ELECTRICOS MINIBANNER CON LINK Alambre Vinil UF No. 12 x 3 ELECTRICOS
MAT-ALAMBRE-VINIL-UF-NO-10-X-2,ELECTRICOS,Alambre Vinil UF No. 10 x 2,PL,40.56,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Alambre Vinil UF No. 10 x 2 ELECTRICOS MINIBANNER CON LINK Alambre Vinil UF No. 10 x 2 ELECTRICOS
MAT-ALAMBRE-VINIL-UF-NO-10-X-3,ELECTRICOS,Alambre Vinil UF No. 10 x 3,PL,59.80,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Alambre Vinil UF No. 10 x 3 ELECTRICOS MINIBANNER CON LINK Alambre Vinil UF No. 10 x 3 ELECTRICOS
MAT-ALAMBRE-VINIL-UF-NO-8-X-2,ELECTRICOS,Alambre Vinil UF No. 8 x 2,PL,50.97,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Alambre Vinil UF No. 8 x 2 ELECTRICOS MINIBANNER CON LINK Alambre Vinil UF No. 8 x 2 ELECTRICOS
MAT-ALAMBRE-VINIL-UF-NO-8-X-3,ELECTRICOS,Alambre Vinil UF No. 8 x 3,PL,100.75,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Alambre Vinil UF No. 8 x 3 ELECTRICOS MINIBANNER CON LINK Alambre Vinil UF No. 8 x 3 ELECTRICOS
MAT-ALAMBRE-COAXIAL-RG-59,ELECTRICOS,Alambre Coaxial RG-59,PL,23.85,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Alambre Coaxial RG-59 ELECTRICOS MINIBANNER CON LINK Alambre Coaxial RG-59 ELECTRICOS
MAT-ALAMBRE-UTP-CAT-6,ELECTRICOS,Alambre UTP CAT. 6,PL,36.44,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Alambre UTP CAT. 6 ELECTRICOS MINIBANNER CON LINK Alambre UTP CAT. 6 ELECTRICOS
MAT-ALAMBRE-PARA-TELEFONO-4-HILOS-2X2-24,ELECTRICOS,Alambre para teléfono 4 hilos 2x2/24,PL,11.86,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Alambre para teléfono 4 hilos 2x2/24 ELECTRICOS MINIBANNER CON LINK Alambre para telefono 4 hilos 2x2/24 ELECTRICOS
MAT-BOMBILLO-23-W-BAJO-CONSUMO,ELECTRICOS,Bombillo 23 w. bajo consumo,UND,220.34,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Bombillo 23 w. bajo consumo ELECTRICOS MINIBANNER CON LINK Bombillo 23 w. bajo consumo ELECTRICOS
MAT-BREAKERS-1-PH-15-AMP-GE,ELECTRICOS,"Breakers 1 ph, 15 amp, GE",UND,444.92,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Breakers 1 ph, 15 amp, GE ELECTRICOS MINIBANNER CON LINK Breakers 1 ph, 15 amp, GE ELECTRICOS"
MAT-BREAKERS-1-PH-20-AMP-GE,ELECTRICOS,"Breakers 1 ph, 20 amp, GE",UND,296.61,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Breakers 1 ph, 20 amp, GE ELECTRICOS MINIBANNER CON LINK Breakers 1 ph, 20 amp, GE ELECTRICOS"
MAT-BREAKERS-1-PH-30-AMP-GE,ELECTRICOS,"Breakers 1 ph, 30 amp, GE",UND,406.78,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Breakers 1 ph, 30 amp, GE ELECTRICOS MINIBANNER CON LINK Breakers 1 ph, 30 amp, GE ELECTRICOS"
MAT-BREAKERS-2-PH-40-AMP-DOBLE-GE,ELECTRICOS,"Breakers 2 ph, 40 amp, doble, GE",UND,694.92,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Breakers 2 ph, 40 amp, doble, GE ELECTRICOS MINIBANNER CON LINK Breakers 2 ph, 40 amp, doble, GE ELECTRICOS"
MAT-BREAKERS-2-PH-60-AMP-DOBLE-GE,ELECTRICOS,"Breakers 2 ph, 60 amp, doble, GE",UND,809.32,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Breakers 2 ph, 60 amp, doble, GE ELECTRICOS MINIBANNER CON LINK Breakers 2 ph, 60 amp, doble, GE ELECTRICOS"
MAT-CAJA-OCTAGONAL-DE-1-2-3-4-AMERICANA,ELECTRICOS,"Caja octagonal de ½-¾"", americana",UND,109.32,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Caja octagonal de ½-¾"", americana ELECTRICOS MINIBANNER CON LINK Caja octagonal de 1⁄2-3⁄4"", americana ELECTRICOS"
MAT-CAJA-METAL-2X4-DE-1-2-AMERICANA,ELECTRICOS,"Caja metal 2""x4"" de ½"", americana",UND,40.68,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Caja metal 2""x4"" de ½"", americana ELECTRICOS MINIBANNER CON LINK Caja metal 2""x4"" de 1⁄2"", americana ELECTRICOS"
MAT-CAJA-METAL-2X4-DE-3-4-AMERICANA,ELECTRICOS,"Caja metal 2""x4"" de ¾"", americana",UND,35.59,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Caja metal 2""x4"" de ¾"", americana ELECTRICOS MINIBANNER CON LINK Caja metal 2""x4"" de 3⁄4"", americana ELECTRICOS"
MAT-CAJA-METAL-4X4-DE-1-2-3-4-AMERICANA,ELECTRICOS,"Caja metal 4""x4"" de ½-¾"", americana",UND,122.88,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Caja metal 4""x4"" de ½-¾"", americana ELECTRICOS MINIBANNER CON LINK Caja metal 4""x4"" de 1⁄2-3⁄4"", americana ELECTRICOS"
MAT-CAJA-SUPLEMENTO-METAL-OCTAGONAL-3-4,ELECTRICOS,"Caja suplemento metal octagonal 3/4""",UND,119.72,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Caja suplemento metal octagonal 3/4"" ELECTRICOS MINIBANNER CON LINK Caja suplemento metal octagonal 3/4"" ELECTRICOS"
MAT-CAJA-METAL-OCTAGONAL-USA-1-2-3-4,ELECTRICOS,"Caja metal octagonal USA 1/2""-3/4""",UND,44.07,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Caja metal octagonal USA 1/2""-3/4"" ELECTRICOS MINIBANNER CON LINK Caja metal octagonal USA 1/2""-3/4"" ELECTRICOS"
MAT-REGISTRO-METAL-5X5-USA-1-2-3-4,ELECTRICOS,"Registro metal 5""x5"" USA 1/2""-3/4""",UND,165.25,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Registro metal 5""x5"" USA 1/2""-3/4"" ELECTRICOS MINIBANNER CON LINK Registro metal 5""x5"" USA 1/2""-3/4"" ELECTRICOS"
MAT-REGISTRO-METAL-10X6X4,ELECTRICOS,"Registro metal 10""x6""x4""",UND,255.08,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Registro metal 10""x6""x4"" ELECTRICOS MINIBANNER CON LINK Registro metal 10""x6""x4"" ELECTRICOS"
MAT-REGISTRO-METAL-10X10X4,ELECTRICOS,"Registro metal 10""x10""x4""",UND,315.25,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Registro metal 10""x10""x4"" ELECTRICOS MINIBANNER CON LINK Registro metal 10""x10""x4"" ELECTRICOS"
MAT-REGISTRO-METAL-10X10X6,ELECTRICOS,"Registro metal 10""x10""x6""",UND,427.97,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Registro metal 10""x10""x6"" ELECTRICOS MINIBANNER CON LINK Registro metal 10""x10""x6"" ELECTRICOS"
MAT-REGISTRO-METAL-15X12X4,ELECTRICOS,"Registro metal 15""x12""x4""",UND,546.61,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Registro metal 15""x12""x4"" ELECTRICOS MINIBANNER CON LINK Registro metal 15""x12""x4"" ELECTRICOS"
MAT-REGISTRO-METAL-15X12X6,ELECTRICOS,"Registro metal 15""x12""x6""",UND,758.47,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Registro metal 15""x12""x6"" ELECTRICOS MINIBANNER CON LINK Registro metal 15""x12""x6"" ELECTRICOS"
MAT-REGISTRO-12X12X6-NEMA,ELECTRICOS,"Registro 12""x12""x6"" NEMA",UND,1416.98,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Registro 12""x12""x6"" NEMA ELECTRICOS MINIBANNER CON LINK Registro 12""x12""x6"" NEMA ELECTRICOS"
MAT-CINTA-ADHESIVA-3M-ROLLO,ELECTRICOS,"Cinta adhesiva ""3M"" (rollo)",UND,381.36,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Cinta adhesiva ""3M"" (rollo) ELECTRICOS MINIBANNER CON LINK Cinta adhesiva ""3M"" (rollo) ELECTRICOS"
MAT-CODO-PVC-ELECTRICO-1-2-X-90O,ELECTRICOS,"Codo pvc eléctrico ½"" x 90º",UND,23.73,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo pvc eléctrico ½"" x 90º ELECTRICOS MINIBANNER CON LINK Codo pvc electrico 1⁄2"" x 90o ELECTRICOS"
MAT-CODO-PVC-ELECTRICO-3-4-X-90O,ELECTRICOS,"Codo pvc eléctrico ¾"" x 90º",UND,43.22,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo pvc eléctrico ¾"" x 90º ELECTRICOS MINIBANNER CON LINK Codo pvc electrico 3⁄4"" x 90o ELECTRICOS"
MAT-CODO-PVC-ELECTRICO-1-X-90O,ELECTRICOS,"Codo pvc eléctrico 1"" x 90º",UND,58.47,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo pvc eléctrico 1"" x 90º ELECTRICOS MINIBANNER CON LINK Codo pvc electrico 1"" x 90o ELECTRICOS"
MAT-CODO-PVC-ELECTRICO-1-1-2-X-90O,ELECTRICOS,"Codo pvc eléctrico 1 ½"" x 90º",UND,85.59,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo pvc eléctrico 1 ½"" x 90º ELECTRICOS MINIBANNER CON LINK Codo pvc electrico 1 1⁄2"" x 90o ELECTRICOS"
MAT-CODO-PVC-ELECTRICO-2-X-90O,ELECTRICOS,"Codo pvc eléctrico 2"" x 90º",UND,69.49,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo pvc eléctrico 2"" x 90º ELECTRICOS MINIBANNER CON LINK Codo pvc electrico 2"" x 90o ELECTRICOS"
MAT-CODO-PVC-ELECTRICO-3-X-90O,ELECTRICOS,"Codo pvc eléctrico 3"" x 90º",UND,153.39,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo pvc eléctrico 3"" x 90º ELECTRICOS MINIBANNER CON LINK Codo pvc electrico 3"" x 90o ELECTRICOS"
MAT-CODO-PVC-ELECTRICO-4-X-90O,ELECTRICOS,"Codo pvc eléctrico 4"" x 90º",UND,222.03,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Codo pvc eléctrico 4"" x 90º ELECTRICOS MINIBANNER CON LINK Codo pvc electrico 4"" x 90o ELECTRICOS"
MAT-TUBERIA-CONDUFLEX-1-2,ELECTRICOS,"Tubería Conduflex 1/2""",PL,19.49,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería Conduflex 1/2"" ELECTRICOS MINIBANNER CON LINK Tuberia Conduflex 1/2"" ELECTRICOS"
MAT-TUBERIA-CONDUFLEX-3-4,ELECTRICOS,"Tubería Conduflex 3/4""",PL,26.27,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería Conduflex 3/4"" ELECTRICOS MINIBANNER CON LINK Tuberia Conduflex 3/4"" ELECTRICOS"
MAT-TUBERIA-CONDUFLEX-1,ELECTRICOS,"Tubería Conduflex 1""",PL,38.14,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería Conduflex 1"" ELECTRICOS MINIBANNER CON LINK Tuberia Conduflex 1"" ELECTRICOS"
MAT-TUBERIA-LIQUID-TIGHT-LT-1-2,ELECTRICOS,"Tubería Liquid Tight LT 1/2""",PL,29.66,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería Liquid Tight LT 1/2"" ELECTRICOS MINIBANNER CON LINK Tuberia Liquid Tight LT 1/2"" ELECTRICOS"
MAT-TUBERIA-LIQUID-TIGHT-LT-3-4,ELECTRICOS,"Tubería Liquid Tight LT 3/4""",PL,40.68,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería Liquid Tight LT 3/4"" ELECTRICOS MINIBANNER CON LINK Tuberia Liquid Tight LT 3/4"" ELECTRICOS"
MAT-TUBERIA-LIQUID-TIGHT-LT-1,ELECTRICOS,"Tubería Liquid Tight LT 1""",PL,61.86,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería Liquid Tight LT 1"" ELECTRICOS MINIBANNER CON LINK Tuberia Liquid Tight LT 1"" ELECTRICOS"
MAT-TUBERIA-LIQUID-TIGHT-LT-1-1-2,ELECTRICOS,"Tubería Liquid Tight LT 1-1/2""",PL,115.25,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería Liquid Tight LT 1-1/2"" ELECTRICOS MINIBANNER CON LINK Tuberia Liquid Tight LT 1-1/2"" ELECTRICOS"
MAT-TUBERIA-EMT-1-2-X-10-PIES,ELECTRICOS,"Tubería EMT 1/2"" X 10 pies",UND,165.25,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería EMT 1/2"" X 10 pies ELECTRICOS MINIBANNER CON LINK Tuberia EMT 1/2"" X 10 pies ELECTRICOS"
MAT-TUBERIA-EMT-3-4-X-10-PIES,ELECTRICOS,"Tubería EMT 3/4"" X 10 pies",UND,203.39,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería EMT 3/4"" X 10 pies ELECTRICOS MINIBANNER CON LINK Tuberia EMT 3/4"" X 10 pies ELECTRICOS"
MAT-TUBERIA-EMT-1-X-10-PIES,ELECTRICOS,"Tubería EMT 1"" X 10 pies",UND,177.97,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería EMT 1"" X 10 pies ELECTRICOS MINIBANNER CON LINK Tuberia EMT 1"" X 10 pies ELECTRICOS"
MAT-TUBERIA-EMT-1-1-2-X-10-PIES,ELECTRICOS,"Tubería EMT 1 - 1/2"" X 10 pies",UND,364.41,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería EMT 1 - 1/2"" X 10 pies ELECTRICOS MINIBANNER CON LINK Tuberia EMT 1 - 1/2"" X 10 pies ELECTRICOS"
MAT-TUBERIA-EMT-2-X-10-PIES,ELECTRICOS,"Tubería EMT 2"" X 10 pies",UND,691.53,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería EMT 2"" X 10 pies ELECTRICOS MINIBANNER CON LINK Tuberia EMT 2"" X 10 pies ELECTRICOS"
MAT-TUBERIA-EMT-3-X-10-PIES,ELECTRICOS,"Tubería EMT 3"" X 10 pies",UND,1443.22,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería EMT 3"" X 10 pies ELECTRICOS MINIBANNER CON LINK Tuberia EMT 3"" X 10 pies ELECTRICOS"
MAT-TUBERIA-EMT-4-X-10-PIES,ELECTRICOS,"Tubería EMT 4"" X 10 pies",UND,2083.90,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Tubería EMT 4"" X 10 pies ELECTRICOS MINIBANNER CON LINK Tuberia EMT 4"" X 10 pies ELECTRICOS"
MAT-ABRAZADERA-1-2-EMT,ELECTRICOS,"Abrazadera ½"" EMT",UND,5.08,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Abrazadera ½"" EMT ELECTRICOS MINIBANNER CON LINK Abrazadera 1⁄2"" EMT ELECTRICOS"
MAT-ABRAZADERA-3-4-EMT,ELECTRICOS,"Abrazadera 3/4"" EMT",UND,7.63,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Abrazadera 3/4"" EMT ELECTRICOS MINIBANNER CON LINK Abrazadera 3/4"" EMT ELECTRICOS"
MAT-ABRAZADERA-1-EMT,ELECTRICOS,"Abrazadera 1"" EMT",UND,5.93,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Abrazadera 1"" EMT ELECTRICOS MINIBANNER CON LINK Abrazadera 1"" EMT ELECTRICOS"
MAT-ABRAZADERA-11-2-EMT,ELECTRICOS,"Abrazadera 1½"" EMT",UND,20.34,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Abrazadera 1½"" EMT ELECTRICOS MINIBANNER CON LINK Abrazadera 11⁄2"" EMT ELECTRICOS"
MAT-ABRAZADERA-2-EMT,ELECTRICOS,"Abrazadera 2"" EMT",UND,34.75,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Abrazadera 2"" EMT ELECTRICOS MINIBANNER CON LINK Abrazadera 2"" EMT ELECTRICOS"
MAT-ABRAZADERA-3-EMT,ELECTRICOS,"Abrazadera 3"" EMT",UND,106.78,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Abrazadera 3"" EMT ELECTRICOS MINIBANNER CON LINK Abrazadera 3"" EMT ELECTRICOS"
MAT-ABRAZADERA-4-EMT,ELECTRICOS,"Abrazadera 4"" EMT",UND,127.12,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Abrazadera 4"" EMT ELECTRICOS MINIBANNER CON LINK Abrazadera 4"" EMT ELECTRICOS"
MAT-CONECTOR-RECTO-EMT-1-2,ELECTRICOS,"Conector Recto EMT 1/2""",UND,66.10,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Conector Recto EMT 1/2"" ELECTRICOS MINIBANNER CON LINK Conector Recto EMT 1/2"" ELECTRICOS"
MAT-CONECTOR-RECTO-EMT-3-4,ELECTRICOS,"Conector Recto EMT 3/4""",UND,72.88,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Conector Recto EMT 3/4"" ELECTRICOS MINIBANNER CON LINK Conector Recto EMT 3/4"" ELECTRICOS"
MAT-CONECTOR-RECTO-EMT-1,ELECTRICOS,"Conector Recto EMT 1""",UND,85.59,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Conector Recto EMT 1"" ELECTRICOS MINIBANNER CON LINK Conector Recto EMT 1"" ELECTRICOS"
MAT-CONECTOR-RECTO-EMT-1-1-2,ELECTRICOS,"Conector Recto EMT 1-1/2""",UND,199.15,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Conector Recto EMT 1-1/2"" ELECTRICOS MINIBANNER CON LINK Conector Recto EMT 1-1/2"" ELECTRICOS"
MAT-CONECTOR-RECTO-EMT-2,ELECTRICOS,"Conector Recto EMT 2""",UND,354.24,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Conector Recto EMT 2"" ELECTRICOS MINIBANNER CON LINK Conector Recto EMT 2"" ELECTRICOS"
MAT-CONECTOR-RECTO-EMT-3,ELECTRICOS,"Conector Recto EMT 3""",UND,491.53,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Conector Recto EMT 3"" ELECTRICOS MINIBANNER CON LINK Conector Recto EMT 3"" ELECTRICOS"
MAT-CONECTOR-RECTO-EMT-4,ELECTRICOS,"Conector Recto EMT 4""",UND,569.49,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Conector Recto EMT 4"" ELECTRICOS MINIBANNER CON LINK Conector Recto EMT 4"" ELECTRICOS"
MAT-COUPLING-EMT-1-2,ELECTRICOS,"Coupling EMT 1/2""",UND,16.10,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Coupling EMT 1/2"" ELECTRICOS MINIBANNER CON LINK Coupling EMT 1/2"" ELECTRICOS"
MAT-COUPLING-EMT-3-4,ELECTRICOS,"Coupling EMT 3/4""",UND,17.80,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Coupling EMT 3/4"" ELECTRICOS MINIBANNER CON LINK Coupling EMT 3/4"" ELECTRICOS"
MAT-COUPLING-EMT-1,ELECTRICOS,"Coupling EMT 1""",UND,29.66,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Coupling EMT 1"" ELECTRICOS MINIBANNER CON LINK Coupling EMT 1"" ELECTRICOS"
MAT-COUPLING-EMT-1-1-2,ELECTRICOS,"Coupling EMT 1-1/2""",UND,66.95,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Coupling EMT 1-1/2"" ELECTRICOS MINIBANNER CON LINK Coupling EMT 1-1/2"" ELECTRICOS"
MAT-COUPLING-EMT-2,ELECTRICOS,"Coupling EMT 2""",UND,88.98,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Coupling EMT 2"" ELECTRICOS MINIBANNER CON LINK Coupling EMT 2"" ELECTRICOS"
MAT-CURVA-EMT-1-2,ELECTRICOS,"Curva EMT ½""",UND,18.64,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Curva EMT ½"" ELECTRICOS MINIBANNER CON LINK Curva EMT 1⁄2"" ELECTRICOS"
MAT-CURVA-EMT-3-4,ELECTRICOS,"Curva EMT ¾""",UND,29.66,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Curva EMT ¾"" ELECTRICOS MINIBANNER CON LINK Curva EMT 3⁄4"" ELECTRICOS"
MAT-CURVA-EMT-1,ELECTRICOS,"Curva EMT 1""",UND,38.98,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Curva EMT 1"" ELECTRICOS MINIBANNER CON LINK Curva EMT 1"" ELECTRICOS"
MAT-CURVA-EMT-1-1-2,ELECTRICOS,"Curva EMT 1 ½""",UND,109.32,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Curva EMT 1 ½"" ELECTRICOS MINIBANNER CON LINK Curva EMT 1 1⁄2"" ELECTRICOS"
MAT-CURVA-EMT-2,ELECTRICOS,"Curva EMT 2""",UND,173.73,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Curva EMT 2"" ELECTRICOS MINIBANNER CON LINK Curva EMT 2"" ELECTRICOS"
MAT-CURVA-EMT-3,ELECTRICOS,"Curva EMT 3""",UND,758.47,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Curva EMT 3"" ELECTRICOS MINIBANNER CON LINK Curva EMT 3"" ELECTRICOS"
MAT-ROSETA-LEVITON-9875-PORCELANA-AMERICANA,ELECTRICOS,"Roseta Leviton 9875, porcelana americana",UND,326.27,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Roseta Leviton 9875, porcelana americana ELECTRICOS MINIBANNER CON LINK Roseta Leviton 9875, porcelana americana ELECTRICOS"
MAT-LAMPARA-TIPO-SECADOR-CON-BOMBILLO-BAJO-CONSUMO-65W,ELECTRICOS,Lámpara tipo secador con bombillo bajo consumo 65W,UND,2453.39,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Lámpara tipo secador con bombillo bajo consumo 65W ELECTRICOS MINIBANNER CON LINK Lampara tipo secador con bombillo bajo consumo 65W ELECTRICOS
MAT-PANEL-DISTRIBUCION-2-ESPACIOS-1-PH-GE,ELECTRICOS,"Panel Distribución 2 Espacios, 1 PH GE",UND,1037.29,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Panel Distribución 2 Espacios, 1 PH GE ELECTRICOS MINIBANNER CON LINK Panel Distribucion 2 Espacios, 1 PH GE ELECTRICOS"
MAT-PANEL-DISTRIBUCION-4-ESPACIOS-1-PH-GE,ELECTRICOS,"Panel Distribución 4 Espacios, 1 PH GE",UND,1279.66,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Panel Distribución 4 Espacios, 1 PH GE ELECTRICOS MINIBANNER CON LINK Panel Distribucion 4 Espacios, 1 PH GE ELECTRICOS"
MAT-PANEL-DISTRIBUCION-6-ESPACIOS-1-PH-GE,ELECTRICOS,"Panel Distribución 6 Espacios, 1 PH GE",UND,1652.54,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Panel Distribución 6 Espacios, 1 PH GE ELECTRICOS MINIBANNER CON LINK Panel Distribucion 6 Espacios, 1 PH GE ELECTRICOS"
